Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades,Ticker,Commissions [$]
2013-11-13,2018-12-21,1864 days,0.0,10000.0,10000.0,0.0,-3.6962422889354736,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2013-11-13  10000.0          0.0               NaN
2013-11-14  10000.0          0.0               NaN
2013-11-15  10000.0          0.0               NaN
2013-11-18  10000.0          0.0               NaN
2013-11-19  10000.0          0.0               NaN
...             ...          ...               ...
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN

[151 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",AMP,
2011-12-27,2018-12-21,2551 days,0.0,10000.0,10000.0,0.0,-1.038064034554909,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2011-12-27  10000.0          0.0               NaN
2011-12-28  10000.0          0.0               NaN
2011-12-29  10000.0          0.0               NaN
2011-12-30  10000.0          0.0               NaN
2012-12-04  10000.0          0.0               NaN
...             ...          ...               ...
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN

[128 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",PDM,
2012-12-21,2018-12-21,2191 days,0.0,10000.0,10000.0,0.0,-17.13147682832618,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2012-12-21  10000.0          0.0               NaN
2012-12-24  10000.0          0.0               NaN
2012-12-26  10000.0          0.0               NaN
2012-12-27  10000.0          0.0               NaN
2012-12-28  10000.0          0.0               NaN
...             ...          ...               ...
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN

[91 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",PIM,
2013-12-30,2018-12-21,1817 days,3.1746031746031744,9863.547983556986,10000.0,-1.3645201644301415,-69.34269924758783,-5.347378522620739,2.179059996523026,-0.1903670892988818,-2.453984071642441,-2.3154697287084978,-3.9188710156247133,-1.3804978114833788,-0.00023041570672334457,-1.3645201644301386,-1.3645201644301386,17 days,17 days,1,0.0,-1.3686494061301044,-1.3686494061301044,-1.3686494061301069,1 days,1 days,0.0,-1.3686494061301044,,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2013-12-30  10000.000000     0.000000              NaT
2013-12-31  10000.000000     0.000000              NaT
2014-12-31  10000.000000     0.000000              NaT
2015-11-23  10000.000000     0.000000              NaT
2015-11-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2018-12-17   9863.547984     0.013645              NaT
2018-12-18   9863.547984     0.013645              NaT
2018-12-19   9863.547984     0.013645              NaT
2018-12-20   9863.547984     0.013645              NaT
2018-12-21   9863.547984     0.013645          17 days

[63 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  1447        51       52        6.89       6.83  None  None -136.452016   49.632099  -0.013686 2018-12-06 2018-12-07   1 days  None",NCMI,49.632099241018295
2014-11-25,2017-12-27,1128 days,0.0,10000.0,10000.0,0.0,-43.13945076099367,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2014-11-25  10000.0          0.0               NaN
2014-11-26  10000.0          0.0               NaN
2014-11-28  10000.0          0.0               NaN
2014-12-01  10000.0          0.0               NaN
2014-12-02  10000.0          0.0               NaN
...             ...          ...               ...
2017-12-20  10000.0          0.0               NaN
2017-12-21  10000.0          0.0               NaN
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN

[89 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",FET,
2012-12-05,2018-12-21,2207 days,1.3245033112582782,9895.26329252243,10000.0,-1.0473670747757025,-58.498521583529005,-1.7417941575656903,1.0655797602217991,-0.12014906916204549,-1.634597636504599,-1.6032245329791814,-1.6630216850560198,-1.1037245081164868,-0.0009633992760024287,-1.047367074775707,-1.047367074775707,1103 days,1103 days,1,0.0,-1.051583970463011,-1.051583970463011,-1.0515839704630103,1 days,1 days,0.0,-1.051583970463011,,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2012-12-05  10000.000000     0.000000              NaT
2012-12-06  10000.000000     0.000000              NaT
2012-12-07  10000.000000     0.000000              NaT
2012-12-10  10000.000000     0.000000              NaT
2012-12-11  10000.000000     0.000000              NaT
...                  ...          ...              ...
2018-12-17   9895.263293     0.010474              NaT
2018-12-18   9895.263293     0.010474              NaT
2018-12-19   9895.263293     0.010474              NaT
2018-12-20   9895.263293     0.010474              NaT
2018-12-21   9895.263293     0.010474        1103 days

[151 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  -137        68       69   72.699997  73.099998  None  None -104.736707   49.936498  -0.010516 2015-12-15 2015-12-16   1 days  None",KOF,49.936498432159425
2012-11-30,2018-12-21,2212 days,8.148148148148149,8868.349391222,10288.220880491734,-11.316506087779999,-76.43979078831732,-20.08286911338849,17.7674590424603,-1.3588697324703247,-1.1303174565026362,-1.0828820409706115,-1.4551809435853447,-10.420915440997932,0.011716288565757625,-13.80094290123629,-7.0251529471548775,752 days,541 days,4,50.0,4.668395155087276,-9.568181818181822,-2.965990049326339,6 days,3 days,0.4077119910065417,-2.7448867881850814,-0.7571339311065111,-0.7811975712391208,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2012-11-30  10000.000000     0.000000              NaT
2012-12-03  10000.000000     0.000000              NaT
2012-12-04  10000.000000     0.000000              NaT
2012-12-05  10000.000000     0.000000              NaT
2012-12-06  10000.000000     0.000000              NaT
...                  ...          ...              ...
2018-12-17   8868.349391     0.138009              NaT
2018-12-18   8868.349391     0.138009              NaT
2018-12-19   8868.349391     0.138009              NaT
2018-12-20   8868.349391     0.138009              NaT
2018-12-21   8868.349391     0.138009         752 days

[135 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  2421        77       78        4.12       4.26  None  None  288.220880   50.719951   0.028896 2016-11-23 2016-11-25   2 days  None
1  2420        81       82        4.24       3.88  None  None -920.325168   49.125999  -0.089693 2016-11-30 2016-12-01   1 days  None
2  2420        83       87        3.86       4.06  None  None  436.084116   47.915999   0.046684 2016-12-02 2016-12-08   6 days  None
3  3704       125      126        2.64       2.40  None  None -935.630437   46.670402  -0.095682 2018-12-10 2018-12-11   1 days  None",GGE,194.43235087394714
2016-12-23,2018-12-21,728 days,0.0,10000.0,10000.0,0.0,-18.78934252998671,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2016-12-23  10000.0          0.0               NaN
2016-12-27  10000.0          0.0               NaN
2016-12-28  10000.0          0.0               NaN
2016-12-29  10000.0          0.0               NaN
2016-12-30  10000.0          0.0               NaN
2017-12-21  10000.0          0.0               NaN
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN
2017-12-28  10000.0          0.0               NaN
2017-12-29  10000.0          0.0               NaN
2018-11-27  10000.0          0.0               NaN
2018-11-28  10000.0          0.0               NaN
2018-11-29  10000.0          0.0               NaN
2018-11-30  10000.0          0.0               NaN
2018-12-03  10000.0          0.0               NaN
2018-12-04  10000.0          0.0               NaN
2018-12-06  10000.0          0.0               NaN
2018-12-07  10000.0          0.0               NaN
2018-12-10  10000.0          0.0               NaN
2018-12-11  10000.0          0.0               NaN
2018-12-12  10000.0          0.0               NaN
2018-12-13  10000.0          0.0               NaN
2018-12-14  10000.0          0.0               NaN
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",CCS,
2012-12-26,2018-12-21,2186 days,7.874015748031496,10577.60375264883,10577.60375264883,5.776037526488308,-57.25806715213048,11.786803001758162,9.439975574835422,0.6494356337908291,1.248605243553679,4.086967697983891,6.165392949076466,5.8993132166066395,0.002152983784639422,-1.9117683331966284,-1.1573496714215148,8 days,5 days,4,100.0,3.621896765546663,0.3711782229923708,1.417295040370803,5 days,3 days,,1.4253714518439042,1.9311665905587043,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2012-12-26  10000.000000          0.0              NaT
2012-12-27  10000.000000          0.0              NaT
2012-12-28  10000.000000          0.0              NaT
2012-12-31  10000.000000          0.0              NaT
2013-11-22  10000.000000          0.0              NaT
...                  ...          ...              ...
2018-12-17  10577.603753          0.0              NaT
2018-12-18  10577.603753          0.0              NaT
2018-12-19  10577.603753          0.0              NaT
2018-12-20  10577.603753          0.0              NaT
2018-12-21  10577.603753          0.0              NaT

[127 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  4156        46       49        2.40       2.43  None  None   74.496179   50.183702   0.007469 2015-12-04 2015-12-09   5 days  None
1  4388        51       52        2.29       2.31  None  None   37.297917   50.461999   0.003712 2015-12-11 2015-12-14   3 days  None
2  4168        53       54        2.42       2.52  None  None  365.324802   51.474801   0.036219 2015-12-15 2015-12-16   1 days  None
3  3828        59       60        2.73       2.77  None  None  100.484854   52.635000   0.009615 2015-12-23 2015-12-24   1 days  None",ISSC,204.75550123453138
2011-12-29,2018-12-21,2549 days,3.4482758620689653,10253.813228216171,10253.813228216171,2.538132282161714,107.71890483510371,5.596031932843903,4.658691522918309,0.24810132164880816,1.2012025061789073,10.733865801872886,13.865440775581776,2.6885819810976694,-0.0013966879738172594,-0.40359567527770146,-0.40359567527770146,740 days,740 days,2,50.0,2.7079969406127953,-0.15555806743953415,1.266098159979534,3 days,2 days,17.40827065536412,1.2762194365866306,0.8911750921763466,0.47122823046003137,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2011-12-29  10000.000000          0.0              NaT
2011-12-30  10000.000000          0.0              NaT
2012-12-06  10000.000000          0.0              NaT
2012-12-07  10000.000000          0.0              NaT
2012-12-10  10000.000000          0.0              NaT
...                  ...          ...              ...
2018-12-17  10253.813228          0.0         740 days
2018-12-18  10253.813228          0.0              NaT
2018-12-19  10253.813228          0.0              NaT
2018-12-20  10253.813228          0.0              NaT
2018-12-21  10253.813228          0.0              NaT

[116 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0   688        68       69       14.48  14.530000  None  None  -15.497068   49.897199  -0.001556 2016-12-08 2016-12-09   1 days  None
1  -442       110      111       22.50  21.780001  None  None  269.310296   48.929401   0.027080 2018-12-14 2018-12-17   3 days  None",PENN,98.82659951210022
2012-12-18,2018-12-21,2194 days,15.887850467289718,9400.309654934406,10000.0,-5.996903450655936,-38.555856469679654,-13.553777284132028,26.09104538959035,-0.7077977451923734,-0.5194800392911675,-0.6844640264925638,-0.8992879645828368,-5.02261250183565,0.025269596840274286,-15.0716765017748,-15.0716765017748,1114 days,1114 days,4,50.0,7.1512779100444,-9.410137469343214,-1.538624146960288,356 days,93 days,0.6202125714730737,-1.3397128311116149,-0.44328685926743416,-0.3926762683628603,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2012-12-18  10000.000000     0.000000              NaT
2012-12-19  10000.000000     0.000000              NaT
2012-12-20  10000.000000     0.000000              NaT
2012-12-21  10000.000000     0.000000              NaT
2012-12-24  10000.000000     0.000000              NaT
...                  ...          ...              ...
2018-12-17   9400.309655     0.059969              NaT
2018-12-18   9400.309655     0.059969              NaT
2018-12-19   9400.309655     0.059969              NaT
2018-12-20   9400.309655     0.059969              NaT
2018-12-21   9400.309655     0.059969        1114 days

[107 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  2173        23       25        4.59       4.18  None  None -938.573729   47.643025  -0.094101 2015-12-04 2015-12-08   4 days  None
1  2378        30       32        3.80       3.64  None  None -424.710437   44.230800  -0.047000 2015-12-15 2015-12-17   2 days  None
2  2447        33       38        3.52       3.79  None  None  615.971029   44.718925   0.071513 2015-12-18 2015-12-28  10 days  None
3  2428        39       43        3.80       3.88  None  None  147.622793   46.617600   0.016000 2015-12-29 2016-12-19 356 days  None",GNW,183.210350291729
2013-12-23,2017-12-22,1460 days,3.0303030303030303,9923.6836089921,10000.0,-0.7631639100790016,-8.484409568749026,-2.882708158596148,1.0879837010552218,-0.13214200492739359,-2.649587632425233,-2.557782261458162,-3.777311951632692,-0.7638123544041358,-7.642774902364166e-05,-0.7631639100790011,-0.7631639100790011,1100 days,1100 days,1,0.0,-0.7659127425977449,-0.7659127425977449,-0.7659127425977408,3 days,3 days,0.0,-0.7659127425977449,,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2013-12-23  10000.000000     0.000000              NaT
2013-12-24  10000.000000     0.000000              NaT
2013-12-26  10000.000000     0.000000              NaT
2013-12-27  10000.000000     0.000000              NaT
2013-12-30  10000.000000     0.000000              NaT
...                  ...          ...              ...
2017-12-18   9923.683609     0.007632              NaT
2017-12-19   9923.683609     0.007632              NaT
2017-12-20   9923.683609     0.007632              NaT
2017-12-21   9923.683609     0.007632              NaT
2017-12-22   9923.683609     0.007632        1100 days

[66 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP        PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  -881        14       15       11.31      11.34  None  None -76.316391   49.886626  -0.007659 2014-12-19 2014-12-22   3 days  None",SWZ,49.88662626028061
2012-11-20,2017-12-27,1863 days,0.0,10000.0,10000.0,0.0,13.742073842417316,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2012-11-20  10000.0          0.0               NaN
2012-11-21  10000.0          0.0               NaN
2012-11-23  10000.0          0.0               NaN
2012-11-26  10000.0          0.0               NaN
2012-11-27  10000.0          0.0               NaN
...             ...          ...               ...
2017-12-20  10000.0          0.0               NaN
2017-12-21  10000.0          0.0               NaN
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN

[121 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",DNP,
2014-11-06,2018-12-21,1506 days,10.869565217391305,10178.927591781616,10450.427500228881,1.7892759178161577,-10.700632942110207,4.977651100067293,9.888733135727534,0.2971944765735257,0.5033659045852164,1.570824242171151,1.9159705150615711,1.963152052692941,0.01624914486997572,-2.597978967284542,-1.6718519824978628,1072 days,541 days,2,50.0,2.3051869155536564,-0.5,0.8928446327963746,10 days,6 days,4.610373831107312,0.9025934577768281,0.642543682145739,0.3911881852093889,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2014-11-06  10000.000000      0.00000              NaT
2014-11-07  10000.000000      0.00000              NaT
2014-11-10  10000.000000      0.00000              NaT
2014-11-11  10000.000000      0.00000              NaT
2014-11-12  10000.000000      0.00000              NaT
...                  ...          ...              ...
2018-12-17  10178.927592      0.02598              NaT
2018-12-18  10178.927592      0.02598              NaT
2018-12-19  10178.927592      0.02598              NaT
2018-12-20  10178.927592      0.02598              NaT
2018-12-21  10178.927592      0.02598          10 days

[92 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0   237        57       58       42.00       42.0  None  None  -49.770000     49.7700  -0.005000 2016-12-29 2016-12-30   1 days  None
1   300        78       85       33.07       34.0  None  None  228.697592     50.3025   0.023052 2018-12-03 2018-12-13  10 days  None",SENEB,100.07249977111817
2014-12-09,2018-12-21,1473 days,5.0,10058.33049727559,10058.33049727559,0.5833049727559045,-75.82491702391455,1.8489579678470314,9.045076301463087,0.09955108384738232,0.20441596137203982,0.3634752452154106,0.5585770282817046,0.4739223525953126,-0.001442568280372711,-3.3101217454910348,-3.3101217454910348,1093 days,1093 days,2,50.0,3.7773356278737436,-3.0781428121205843,0.2910370026325326,1 days,1 days,1.2271476206367025,0.34959640787657964,0.0867990946816211,0.07986673443728715,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2014-12-09  10000.000000     0.000000              NaT
2014-12-10  10000.000000     0.000000              NaT
2014-12-11  10000.000000     0.000000              NaT
2014-12-12  10000.000000     0.000000              NaT
2014-12-15  10000.000000     0.000000              NaT
...                  ...          ...              ...
2017-12-28   9693.156575     0.030684              NaT
2017-12-29   9693.156575     0.030684              NaT
2018-12-19   9693.156575     0.030684              NaT
2018-12-20   9668.987825     0.033101              NaT
2018-12-21  10058.330497     0.000000        1093 days

[80 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  -986        19       20       10.11      10.37  None  None -306.843425   50.483199  -0.030781 2015-12-28 2015-12-29   1 days  None
1 -2578        78       79        3.75       3.59  None  None  365.173922   47.306299   0.037773 2018-12-20 2018-12-21   1 days  None",CVV,97.78949831843376
2013-11-21,2018-12-21,1856 days,1.8867924528301887,9761.420104150771,10000.0,-2.385798958492287,-66.62156101685339,-5.578987971533877,3.153034674353024,-0.32732382258127135,-1.769402670041565,-1.6696905059860834,-2.3384149580899836,-2.4661236095941725,-0.0012056855149576219,-2.385798958492291,-2.385798958492291,1100 days,1100 days,1,0.0,-2.398335022830277,-2.398335022830277,-2.398335022830278,3 days,3 days,0.0,-2.398335022830277,,,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2013-11-21  10000.000000     0.000000              NaT
2013-11-22  10000.000000     0.000000              NaT
2013-11-25  10000.000000     0.000000              NaT
2013-11-26  10000.000000     0.000000              NaT
2013-11-27  10000.000000     0.000000              NaT
...                  ...          ...              ...
2018-12-17   9761.420104     0.023858              NaT
2018-12-18   9761.420104     0.023858              NaT
2018-12-19   9761.420104     0.023858              NaT
2018-12-20   9761.420104     0.023858              NaT
2018-12-21   9761.420104     0.023858        1100 days

[106 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  -299        50       51       33.27  33.900002  None  None -238.579896   50.209576  -0.023983 2015-12-18 2015-12-21   3 days  None",NOV,50.20957648277283
2011-12-29,2018-12-21,2549 days,4.123711340206185,9854.590496349336,10000.0,-1.4540950365066418,8.585055089474816,-3.7338884877736844,3.1116305918546425,-0.1447057903251059,-1.1999780750156959,-1.274005453098994,-1.6499980112471673,-1.457936801751651,0.00044749453614095617,-2.2629654474258354,-2.2629654474258354,359 days,359 days,2,50.0,0.5796106778658405,-2.0247917302154,-0.7311312451997454,3 days,2 days,0.2862569365611646,-0.7225905261747798,-0.5626571452821277,-1.2865355846389557,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2011-12-29  10000.000000     0.000000              NaT
2011-12-30  10000.000000     0.000000              NaT
2012-12-07  10000.000000     0.000000              NaT
2012-12-10  10000.000000     0.000000              NaT
2012-12-11  10000.000000     0.000000              NaT
...                  ...          ...              ...
2018-12-17   9854.590496     0.014541              NaT
2018-12-18   9854.590496     0.014541              NaT
2018-12-19   9854.590496     0.014541              NaT
2018-12-20   9854.590496     0.014541              NaT
2018-12-21   9854.590496     0.014541         359 days

[97 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0   206        88       89       48.41  47.669998  None  None -201.921545   49.481199  -0.020248 2017-12-28 2017-12-29   1 days  None
1  -300        91       92       32.50  32.150002  None  None   56.512041   48.487501   0.005796 2018-12-14 2018-12-17   3 days  None",FDP,97.96870012283325
2017-11-28,2018-12-21,388 days,0.0,10000.0,10000.0,0.0,-19.652964718367492,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,M002FullStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2017-11-28  10000.0          0.0               NaN
2017-11-29  10000.0          0.0               NaN
2017-11-30  10000.0          0.0               NaN
2017-12-01  10000.0          0.0               NaN
2017-12-04  10000.0          0.0               NaN
2017-12-05  10000.0          0.0               NaN
2017-12-06  10000.0          0.0               NaN
2017-12-07  10000.0          0.0               NaN
2017-12-08  10000.0          0.0               NaN
2017-12-11  10000.0          0.0               NaN
2017-12-12  10000.0          0.0               NaN
2017-12-13  10000.0          0.0               NaN
2017-12-14  10000.0          0.0               NaN
2017-12-15  10000.0          0.0               NaN
2017-12-18  10000.0          0.0               NaN
2017-12-19  10000.0          0.0               NaN
2017-12-20  10000.0          0.0               NaN
2017-12-21  10000.0          0.0               NaN
2017-12-22  10000.0          0.0               NaN
2017-12-26  10000.0          0.0               NaN
2017-12-27  10000.0          0.0               NaN
2017-12-28  10000.0          0.0               NaN
2017-12-29  10000.0          0.0               NaN
2018-11-28  10000.0          0.0               NaN
2018-11-29  10000.0          0.0               NaN
2018-11-30  10000.0          0.0               NaN
2018-12-03  10000.0          0.0               NaN
2018-12-04  10000.0          0.0               NaN
2018-12-06  10000.0          0.0               NaN
2018-12-07  10000.0          0.0               NaN
2018-12-10  10000.0          0.0               NaN
2018-12-11  10000.0          0.0               NaN
2018-12-12  10000.0          0.0               NaN
2018-12-13  10000.0          0.0               NaN
2018-12-14  10000.0          0.0               NaN
2018-12-17  10000.0          0.0               NaN
2018-12-18  10000.0          0.0               NaN
2018-12-19  10000.0          0.0               NaN
2018-12-20  10000.0          0.0               NaN
2018-12-21  10000.0          0.0               NaN","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, Commission, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",ALLY,
2013-12-19,2018-12-21,1828 days,7.5,9403.96016845703,10000.0,-5.9603983154297016,116.12770686784053,-17.599668288120018,8.480227206454625,-0.8436019482194856,-2.0753769751268263,-1.724769564666372,-2.876457065715714,-6.506169398684323,0.004699749077760898,-6.118522851562503,-6.118522851562503,1467 days,1467 days,3,33.33333333333333,0.44096359887243225,-6.468001644623491,-2.2241977069803354,3 days,2 days,0.06328408363862538,-2.1756793485836865,-1.0058698400607828,-5.441299292805583,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2013-12-19  10000.000000     0.000000              NaT
2013-12-20  10000.000000     0.000000              NaT
2013-12-23  10000.000000     0.000000              NaT
2013-12-24  10000.000000     0.000000              NaT
2013-12-26  10000.000000     0.000000              NaT
...                  ...          ...              ...
2018-12-17   9403.960168     0.059604              NaT
2018-12-18   9403.960168     0.059604              NaT
2018-12-19   9403.960168     0.059604              NaT
2018-12-20   9403.960168     0.059604              NaT
2018-12-21   9403.960168     0.059604        1467 days

[80 rows x 3 columns]","   Size  EntryBar  ExitBar   EntryPrice    ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0     1        10       11  9139.629883  8592.809570  None  None -591.151411   44.331099   -0.06468 2014-12-16 2014-12-17   1 days  None
1     1        13       14  8280.349609  8358.459961  None  None   36.513328   41.597024    0.00441 2014-12-19 2014-12-22   3 days  None
2     1        15       16  8280.349609  8280.349609  None  None  -41.401748   41.401748   -0.00500 2014-12-23 2014-12-24   1 days  None",BSI,127.32987060546874
2012-12-24,2016-12-27,1464 days,4.395604395604396,9794.896391711236,10000.0,-2.05103608288764,199.4071136312349,-5.577281931392819,6.172991380671929,-0.35608255461534455,-0.9034974435337269,-0.9805927539640872,-1.4442933515562704,-1.8755407106121584,-0.0008800858157950501,-3.8615991172313624,-3.8615991172313624,382 days,382 days,2,50.0,1.6336877176748799,-3.635737974287117,-1.0360908519398748,1 days,1 days,0.4493414347317501,-1.0010251283061185,-0.3950703237383954,-0.653084712556812,M002FullStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2012-12-24  10000.000000      0.00000              NaT
2012-12-26  10000.000000      0.00000              NaT
2012-12-27  10000.000000      0.00000              NaT
2012-12-28  10000.000000      0.00000              NaT
2012-12-31  10000.000000      0.00000              NaT
...                  ...          ...              ...
2016-12-20   9794.896392      0.02051              NaT
2016-12-21   9794.896392      0.02051              NaT
2016-12-22   9794.896392      0.02051              NaT
2016-12-23   9794.896392      0.02051              NaT
2016-12-27   9794.896392      0.02051         382 days

[91 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP         PnL  Commission  ReturnPct  EntryTime   ExitTime Duration   Tag
0  -465        43       44   21.420000  22.090000  None  None -362.130411   50.580375  -0.036357 2015-12-14 2015-12-15   1 days  None
1   257        56       57   37.400002  38.200001  None  None  157.026802   48.573001   0.016337 2016-11-07 2016-11-08   1 days  None",SAIA,99.15337673664094
